Company ID,Creative,Email Sent Date
64479,Alternative Creative ,01-Mar-18
471457,Alternative Creative ,01-Mar-18
606318,Alternative Creative ,01-Mar-18
230916,Alternative Creative ,01-Mar-18
307021,Alternative Creative ,01-Mar-18
907702,Alternative Creative ,01-Mar-18
793272,Alternative Creative ,01-Mar-18
363374,Alternative Creative ,01-Mar-18
393947,Alternative Creative ,01-Mar-18
983658,Alternative Creative ,01-Mar-18
819331,Alternative Creative ,01-Mar-18
702324,Alternative Creative ,01-Mar-18
649203,Alternative Creative ,01-Mar-18
629227,Alternative Creative ,01-Mar-18
523141,Alternative Creative ,01-Mar-18
311884,Alternative Creative ,01-Mar-18
210375,Alternative Creative ,01-Mar-18
194258,Alternative Creative ,01-Mar-18
748578,Alternative Creative ,01-Mar-18
738700,Alternative Creative ,01-Mar-18
980401,Alternative Creative ,01-Mar-18
315578,Alternative Creative ,01-Mar-18
616168,Alternative Creative ,01-Mar-18
539941,Alternative Creative ,01-Mar-18
281918,Alternative Creative ,01-Mar-18
832550,Alternative Creative ,01-Mar-18
906442,Alternative Creative ,01-Mar-18
573401,Alternative Creative ,01-Mar-18
809092,Alternative Creative ,01-Mar-18
887738,Alternative Creative ,01-Mar-18
664201,Alternative Creative ,01-Mar-18
527799,Alternative Creative ,01-Mar-18
122730,Alternative Creative ,01-Mar-18
860064,Alternative Creative ,01-Mar-18
784114,Alternative Creative ,01-Mar-18
683604,Alternative Creative ,01-Mar-18
669528,Alternative Creative ,01-Mar-18
57397,Alternative Creative ,01-Mar-18
451460,Alternative Creative ,01-Mar-18
617334,Alternative Creative ,01-Mar-18
434678,Alternative Creative ,01-Mar-18
851842,Alternative Creative ,01-Mar-18
348073,Alternative Creative ,01-Mar-18
395669,Alternative Creative ,01-Mar-18
539899,Alternative Creative ,01-Mar-18
530481,Alternative Creative ,01-Mar-18
972313,Alternative Creative ,01-Mar-18
553174,Alternative Creative ,01-Mar-18
832109,Alternative Creative ,01-Mar-18
436043,Alternative Creative ,01-Mar-18
410604,Alternative Creative ,01-Mar-18
232606,Alternative Creative ,01-Mar-18
413290,Alternative Creative ,01-Mar-18
605673,Alternative Creative ,01-Mar-18
598061,Alternative Creative ,01-Mar-18
64587,Alternative Creative ,01-Mar-18
214857,Alternative Creative ,01-Mar-18
785784,Alternative Creative ,01-Mar-18
561306,Alternative Creative ,01-Mar-18
992238,Alternative Creative ,01-Mar-18
373177,Alternative Creative ,01-Mar-18
656041,Alternative Creative ,01-Mar-18
2959,Alternative Creative ,01-Mar-18
619243,Alternative Creative ,01-Mar-18
363681,Alternative Creative ,01-Mar-18
316564,Alternative Creative ,01-Mar-18
458010,Alternative Creative ,01-Mar-18
121901,Alternative Creative ,01-Mar-18
963031,Alternative Creative ,01-Mar-18
741671,Alternative Creative ,01-Mar-18
525965,Alternative Creative ,01-Mar-18
782268,Alternative Creative ,01-Mar-18
278004,Alternative Creative ,01-Mar-18
743360,Alternative Creative ,01-Mar-18
464733,Alternative Creative ,01-Mar-18
607606,Alternative Creative ,01-Mar-18
464746,Alternative Creative ,01-Mar-18
558192,Alternative Creative ,01-Mar-18
577570,Alternative Creative ,01-Mar-18
320769,Alternative Creative ,01-Mar-18
452831,Alternative Creative ,01-Mar-18
366922,Alternative Creative ,01-Mar-18
482310,Alternative Creative ,01-Mar-18
801631,Alternative Creative ,01-Mar-18
543227,Alternative Creative ,01-Mar-18
53390,Alternative Creative ,01-Mar-18
629159,Alternative Creative ,01-Mar-18
115388,Alternative Creative ,01-Mar-18
362560,Alternative Creative ,01-Mar-18
592180,Alternative Creative ,01-Mar-18
75930,Alternative Creative ,01-Mar-18
605400,Alternative Creative ,01-Mar-18
115336,Alternative Creative ,01-Mar-18
589315,Alternative Creative ,01-Mar-18
307390,Alternative Creative ,01-Mar-18
167664,Alternative Creative ,01-Mar-18
757829,Alternative Creative ,01-Mar-18
189276,Alternative Creative ,01-Mar-18
76373,Alternative Creative ,01-Mar-18
229732,Alternative Creative ,01-Mar-18
196304,Alternative Creative ,01-Mar-18
768146,Alternative Creative ,01-Mar-18
606559,Alternative Creative ,01-Mar-18
551080,Alternative Creative ,01-Mar-18
411681,Alternative Creative ,01-Mar-18
564388,Alternative Creative ,01-Mar-18
516631,Alternative Creative ,01-Mar-18
485148,Alternative Creative ,01-Mar-18
546418,Alternative Creative ,01-Mar-18
356467,Alternative Creative ,01-Mar-18
825164,Alternative Creative ,01-Mar-18
619082,Alternative Creative ,01-Mar-18
715132,Alternative Creative ,01-Mar-18
994137,Alternative Creative ,01-Mar-18
795292,Alternative Creative ,01-Mar-18
99474,Alternative Creative ,01-Mar-18
750255,Alternative Creative ,01-Mar-18
522707,Alternative Creative ,01-Mar-18
918214,Alternative Creative ,01-Mar-18
340572,Alternative Creative ,01-Mar-18
406002,Alternative Creative ,01-Mar-18
426740,Alternative Creative ,01-Mar-18
545159,Alternative Creative ,01-Mar-18
829328,Alternative Creative ,01-Mar-18
373516,Alternative Creative ,01-Mar-18
299254,Alternative Creative ,01-Mar-18
231336,Alternative Creative ,01-Mar-18
601259,Alternative Creative ,01-Mar-18
894905,Alternative Creative ,01-Mar-18
694364,Alternative Creative ,01-Mar-18
389243,Alternative Creative ,01-Mar-18
258488,Alternative Creative ,01-Mar-18
803570,Alternative Creative ,01-Mar-18
26634,Alternative Creative ,01-Mar-18
437732,Alternative Creative ,01-Mar-18
254808,Alternative Creative ,01-Mar-18
987070,Alternative Creative ,01-Mar-18
84251,Alternative Creative ,01-Mar-18
538328,Alternative Creative ,01-Mar-18
758577,Alternative Creative ,01-Mar-18
316882,Alternative Creative ,01-Mar-18
398986,Alternative Creative ,01-Mar-18
994207,Alternative Creative ,01-Mar-18
793789,Alternative Creative ,01-Mar-18
29536,Alternative Creative ,01-Mar-18
341337,Alternative Creative ,01-Mar-18
749972,Alternative Creative ,01-Mar-18
948892,Alternative Creative ,01-Mar-18
285019,Alternative Creative ,01-Mar-18
917897,Alternative Creative ,01-Mar-18
381876,Alternative Creative ,01-Mar-18
215251,Alternative Creative ,01-Mar-18
137535,Alternative Creative ,01-Mar-18
655202,Alternative Creative ,01-Mar-18
605127,Alternative Creative ,01-Mar-18
422138,Alternative Creative ,01-Mar-18
407492,Alternative Creative ,01-Mar-18
522468,Alternative Creative ,01-Mar-18
902006,Alternative Creative ,01-Mar-18
555508,Alternative Creative ,01-Mar-18
425124,Alternative Creative ,01-Mar-18
461385,Alternative Creative ,01-Mar-18
876502,Alternative Creative ,01-Mar-18
792607,Alternative Creative ,01-Mar-18
564141,Alternative Creative ,01-Mar-18
22371,Alternative Creative ,01-Mar-18
179997,Alternative Creative ,01-Mar-18
637116,Alternative Creative ,01-Mar-18
569301,Alternative Creative ,01-Mar-18
298760,Alternative Creative ,01-Mar-18
91417,Alternative Creative ,01-Mar-18
160790,Alternative Creative ,01-Mar-18
162478,Alternative Creative ,01-Mar-18
346604,Alternative Creative ,01-Mar-18
473980,Alternative Creative ,01-Mar-18
816801,Alternative Creative ,01-Mar-18
145603,Alternative Creative ,01-Mar-18
824973,Alternative Creative ,01-Mar-18
379812,Alternative Creative ,01-Mar-18
89823,Alternative Creative ,01-Mar-18
843567,Alternative Creative ,01-Mar-18
973440,Alternative Creative ,01-Mar-18
493598,Alternative Creative ,01-Mar-18
983856,Alternative Creative ,01-Mar-18
739452,Alternative Creative ,01-Mar-18
337841,Alternative Creative ,01-Mar-18
296825,Alternative Creative ,01-Mar-18
559118,Alternative Creative ,01-Mar-18
528885,Alternative Creative ,01-Mar-18
765102,Alternative Creative ,01-Mar-18
928304,Alternative Creative ,01-Mar-18
676427,Alternative Creative ,01-Mar-18
726958,Alternative Creative ,01-Mar-18
197850,Alternative Creative ,01-Mar-18
918264,Alternative Creative ,01-Mar-18
631962,Alternative Creative ,01-Mar-18
155210,Alternative Creative ,01-Mar-18
86628,Alternative Creative ,01-Mar-18
456544,Alternative Creative ,01-Mar-18
176701,Alternative Creative ,01-Mar-18
541609,Alternative Creative ,01-Mar-18
606090,Alternative Creative ,01-Mar-18
767541,Alternative Creative ,01-Mar-18
740187,Alternative Creative ,01-Mar-18
727084,Alternative Creative ,01-Mar-18
987508,Alternative Creative ,01-Mar-18
423422,Alternative Creative ,01-Mar-18
644224,Alternative Creative ,01-Mar-18
802812,Alternative Creative ,01-Mar-18
933918,Alternative Creative ,01-Mar-18
932410,Alternative Creative ,01-Mar-18
774860,Alternative Creative ,01-Mar-18
640810,Alternative Creative ,01-Mar-18
813040,Alternative Creative ,01-Mar-18
756634,Alternative Creative ,01-Mar-18
627094,Alternative Creative ,01-Mar-18
615003,Alternative Creative ,01-Mar-18
707081,Alternative Creative ,01-Mar-18
239478,Alternative Creative ,01-Mar-18
491411,Alternative Creative ,01-Mar-18
625922,Alternative Creative ,01-Mar-18
229889,Alternative Creative ,01-Mar-18
250529,Alternative Creative ,01-Mar-18
25235,Alternative Creative ,01-Mar-18
983064,Alternative Creative ,01-Mar-18
887789,Alternative Creative ,01-Mar-18
314349,Alternative Creative ,01-Mar-18
544954,Alternative Creative ,01-Mar-18
604774,Alternative Creative ,01-Mar-18
560818,Alternative Creative ,01-Mar-18
374373,Alternative Creative ,01-Mar-18
84467,Alternative Creative ,01-Mar-18
442058,Alternative Creative ,01-Mar-18
394707,Alternative Creative ,01-Mar-18
957352,Alternative Creative ,01-Mar-18
607740,Alternative Creative ,01-Mar-18
939848,Alternative Creative ,01-Mar-18
845729,Alternative Creative ,01-Mar-18
556249,Alternative Creative ,01-Mar-18
339993,Alternative Creative ,01-Mar-18
395927,Alternative Creative ,01-Mar-18
326159,Alternative Creative ,01-Mar-18
905039,Alternative Creative ,01-Mar-18
85469,Alternative Creative ,01-Mar-18
724492,Alternative Creative ,01-Mar-18
552480,Alternative Creative ,01-Mar-18
31412,Alternative Creative ,01-Mar-18
829368,Alternative Creative ,01-Mar-18
742610,Alternative Creative ,01-Mar-18
714589,Alternative Creative ,01-Mar-18
137100,Alternative Creative ,01-Mar-18
937392,Alternative Creative ,01-Mar-18
55835,Alternative Creative ,01-Mar-18
966030,Alternative Creative ,01-Mar-18
925583,Alternative Creative ,01-Mar-18
98363,Alternative Creative ,01-Mar-18
60005,Alternative Creative ,01-Mar-18
156562,Alternative Creative ,01-Mar-18
617604,Alternative Creative ,01-Mar-18
408773,Alternative Creative ,01-Mar-18
916032,Alternative Creative ,01-Mar-18
103880,Alternative Creative ,01-Mar-18
519328,Alternative Creative ,01-Mar-18
242050,Alternative Creative ,01-Mar-18
205947,Alternative Creative ,01-Mar-18
416058,Alternative Creative ,01-Mar-18
516002,Alternative Creative ,01-Mar-18
101475,Alternative Creative ,01-Mar-18
310151,Alternative Creative ,01-Mar-18
170034,Alternative Creative ,01-Mar-18
42443,Alternative Creative ,01-Mar-18
892369,Alternative Creative ,01-Mar-18
637283,Alternative Creative ,01-Mar-18
895846,Alternative Creative ,01-Mar-18
326188,Alternative Creative ,01-Mar-18
86060,Alternative Creative ,01-Mar-18
158484,Alternative Creative ,01-Mar-18
207171,Alternative Creative ,01-Mar-18
101059,Alternative Creative ,01-Mar-18
956857,Alternative Creative ,01-Mar-18
949990,Alternative Creative ,01-Mar-18
682920,Alternative Creative ,01-Mar-18
214485,Alternative Creative ,01-Mar-18
851860,Alternative Creative ,01-Mar-18
616313,Alternative Creative ,01-Mar-18
535736,Alternative Creative ,01-Mar-18
105796,Alternative Creative ,01-Mar-18
737882,Alternative Creative ,01-Mar-18
658286,Alternative Creative ,01-Mar-18
792589,Alternative Creative ,01-Mar-18
489531,Alternative Creative ,01-Mar-18
730432,Alternative Creative ,01-Mar-18
403446,Alternative Creative ,01-Mar-18
453005,Alternative Creative ,01-Mar-18
460704,Alternative Creative ,01-Mar-18
528454,Alternative Creative ,01-Mar-18
830473,Alternative Creative ,01-Mar-18
794731,Alternative Creative ,01-Mar-18
88702,Alternative Creative ,01-Mar-18
619301,Alternative Creative ,01-Mar-18
431767,Alternative Creative ,01-Mar-18
431161,Alternative Creative ,01-Mar-18
870198,Alternative Creative ,01-Mar-18
222394,Alternative Creative ,01-Mar-18
69483,Alternative Creative ,01-Mar-18
137447,Alternative Creative ,01-Mar-18
776283,Alternative Creative ,01-Mar-18
595536,Alternative Creative ,01-Mar-18
751085,Alternative Creative ,01-Mar-18
579366,Alternative Creative ,01-Mar-18
334126,Alternative Creative ,01-Mar-18
596842,Alternative Creative ,01-Mar-18
676730,Alternative Creative ,01-Mar-18
232333,Alternative Creative ,01-Mar-18
761399,Alternative Creative ,01-Mar-18
846691,Alternative Creative ,01-Mar-18
589804,Alternative Creative ,01-Mar-18
97697,Alternative Creative ,01-Mar-18
728017,Alternative Creative ,01-Mar-18
915755,Alternative Creative ,01-Mar-18
277060,Alternative Creative ,01-Mar-18
292170,Alternative Creative ,01-Mar-18
697283,Alternative Creative ,01-Mar-18
597268,Alternative Creative ,01-Mar-18
839438,Alternative Creative ,01-Mar-18
430436,Alternative Creative ,01-Mar-18
225213,Alternative Creative ,01-Mar-18
86711,Alternative Creative ,01-Mar-18
849471,Alternative Creative ,01-Mar-18
463363,Alternative Creative ,01-Mar-18
497379,Alternative Creative ,01-Mar-18
713632,Alternative Creative ,01-Mar-18
861942,Alternative Creative ,01-Mar-18
288926,Alternative Creative ,01-Mar-18
50359,Alternative Creative ,01-Mar-18
440494,Alternative Creative ,01-Mar-18
972074,Alternative Creative ,01-Mar-18
51711,Alternative Creative ,01-Mar-18
78049,Alternative Creative ,01-Mar-18
874068,Alternative Creative ,01-Mar-18
158166,Alternative Creative ,01-Mar-18
636350,Alternative Creative ,01-Mar-18
172453,Alternative Creative ,01-Mar-18
830270,Alternative Creative ,01-Mar-18
629297,Alternative Creative ,01-Mar-18
751748,Alternative Creative ,01-Mar-18
899350,Alternative Creative ,01-Mar-18
880965,Alternative Creative ,01-Mar-18
405137,Alternative Creative ,01-Mar-18
189941,Alternative Creative ,01-Mar-18
546883,Alternative Creative ,01-Mar-18
82126,Alternative Creative ,01-Mar-18
743176,Alternative Creative ,01-Mar-18
620780,Alternative Creative ,01-Mar-18
864316,Alternative Creative ,01-Mar-18
445330,Alternative Creative ,01-Mar-18
364845,Alternative Creative ,01-Mar-18
733738,Alternative Creative ,01-Mar-18
40325,Alternative Creative ,01-Mar-18
165931,Alternative Creative ,01-Mar-18
30013,Alternative Creative ,01-Mar-18
787928,Alternative Creative ,01-Mar-18
564990,Alternative Creative ,01-Mar-18
386026,Alternative Creative ,01-Mar-18
277918,Alternative Creative ,01-Mar-18
157677,Alternative Creative ,01-Mar-18
138153,Alternative Creative ,01-Mar-18
315256,Alternative Creative ,01-Mar-18
45458,Alternative Creative ,01-Mar-18
795072,Alternative Creative ,01-Mar-18
565709,Alternative Creative ,01-Mar-18
916405,Alternative Creative ,01-Mar-18
784213,Alternative Creative ,01-Mar-18
69325,Alternative Creative ,01-Mar-18
52543,Alternative Creative ,01-Mar-18
237285,Alternative Creative ,01-Mar-18
707079,Alternative Creative ,01-Mar-18
738136,Alternative Creative ,01-Mar-18
428325,Alternative Creative ,01-Mar-18
920379,Alternative Creative ,01-Mar-18
962049,Alternative Creative ,01-Mar-18
165537,Alternative Creative ,01-Mar-18
826707,Alternative Creative ,01-Mar-18
153904,Alternative Creative ,01-Mar-18
847901,Alternative Creative ,01-Mar-18
428917,Alternative Creative ,01-Mar-18
444322,Alternative Creative ,01-Mar-18
872878,Alternative Creative ,01-Mar-18
767922,Alternative Creative ,01-Mar-18
231813,Alternative Creative ,01-Mar-18
746329,Alternative Creative ,01-Mar-18
936613,Alternative Creative ,01-Mar-18
330248,Alternative Creative ,01-Mar-18
430065,Alternative Creative ,01-Mar-18
578341,Alternative Creative ,01-Mar-18
359890,Alternative Creative ,01-Mar-18
812060,Alternative Creative ,01-Mar-18
116866,Alternative Creative ,01-Mar-18
197564,Alternative Creative ,01-Mar-18
185285,Alternative Creative ,01-Mar-18
452276,Alternative Creative ,01-Mar-18
214251,Alternative Creative ,01-Mar-18
829601,Alternative Creative ,01-Mar-18
45408,Alternative Creative ,01-Mar-18
635975,Alternative Creative ,01-Mar-18
938308,Alternative Creative ,01-Mar-18
833421,Alternative Creative ,01-Mar-18
536274,Alternative Creative ,01-Mar-18
293328,Alternative Creative ,01-Mar-18
293904,Alternative Creative ,01-Mar-18
136274,Alternative Creative ,01-Mar-18
420356,Alternative Creative ,01-Mar-18
973913,Alternative Creative ,01-Mar-18
882691,Alternative Creative ,01-Mar-18
24314,Alternative Creative ,01-Mar-18
945491,Alternative Creative ,01-Mar-18
740179,Alternative Creative ,01-Mar-18
183508,Alternative Creative ,01-Mar-18
508533,Alternative Creative ,01-Mar-18
562026,Alternative Creative ,01-Mar-18
497041,Alternative Creative ,01-Mar-18
651638,Alternative Creative ,01-Mar-18
8867,Alternative Creative ,01-Mar-18
895324,Alternative Creative ,01-Mar-18
537734,Alternative Creative ,01-Mar-18
198368,Alternative Creative ,01-Mar-18
254271,Alternative Creative ,01-Mar-18
986271,Alternative Creative ,01-Mar-18
601364,Alternative Creative ,01-Mar-18
737103,Alternative Creative ,01-Mar-18
52034,Alternative Creative ,01-Mar-18
186919,Alternative Creative ,01-Mar-18
842378,Alternative Creative ,01-Mar-18
492604,Alternative Creative ,01-Mar-18
72864,Alternative Creative ,01-Mar-18
500716,Alternative Creative ,01-Mar-18
501572,Alternative Creative ,01-Mar-18
406735,Alternative Creative ,01-Mar-18
774902,Alternative Creative ,01-Mar-18
672396,Alternative Creative ,01-Mar-18
967356,Alternative Creative ,01-Mar-18
226133,Alternative Creative ,01-Mar-18
173663,Alternative Creative ,01-Mar-18
789606,Alternative Creative ,01-Mar-18
830950,Alternative Creative ,01-Mar-18
217918,Alternative Creative ,01-Mar-18
260169,Alternative Creative ,01-Mar-18
833727,Alternative Creative ,01-Mar-18
511545,Alternative Creative ,01-Mar-18
818483,Alternative Creative ,01-Mar-18
674028,Alternative Creative ,01-Mar-18
603923,Alternative Creative ,01-Mar-18
762338,Alternative Creative ,01-Mar-18
617129,Alternative Creative ,01-Mar-18
466497,Alternative Creative ,01-Mar-18
332962,Alternative Creative ,01-Mar-18
627647,Alternative Creative ,01-Mar-18
486245,Alternative Creative ,01-Mar-18
676230,Alternative Creative ,01-Mar-18
729246,Alternative Creative ,01-Mar-18
538556,Alternative Creative ,01-Mar-18
480023,Alternative Creative ,01-Mar-18
600236,Alternative Creative ,01-Mar-18
57437,Alternative Creative ,01-Mar-18
461068,Alternative Creative ,01-Mar-18
81152,Alternative Creative ,01-Mar-18
712979,Alternative Creative ,01-Mar-18
736715,Alternative Creative ,01-Mar-18
649384,Alternative Creative ,01-Mar-18
848983,Alternative Creative ,01-Mar-18
351876,Alternative Creative ,01-Mar-18
114312,Alternative Creative ,01-Mar-18
574038,Alternative Creative ,01-Mar-18
994711,Alternative Creative ,01-Mar-18
311511,Alternative Creative ,01-Mar-18
871029,Alternative Creative ,01-Mar-18
895308,Alternative Creative ,01-Mar-18
716211,Alternative Creative ,01-Mar-18
746603,Alternative Creative ,01-Mar-18
470881,Alternative Creative ,01-Mar-18
141894,Alternative Creative ,01-Mar-18
794071,Alternative Creative ,01-Mar-18
283434,Alternative Creative ,01-Mar-18
911631,Alternative Creative ,01-Mar-18
434377,Alternative Creative ,01-Mar-18
422537,Alternative Creative ,01-Mar-18
690720,Alternative Creative ,01-Mar-18
193704,Alternative Creative ,01-Mar-18
49674,Alternative Creative ,01-Mar-18
568047,Alternative Creative ,01-Mar-18
580394,Alternative Creative ,01-Mar-18
553073,Alternative Creative ,01-Mar-18
455596,Alternative Creative ,01-Mar-18
822538,Alternative Creative ,01-Mar-18
976165,Alternative Creative ,01-Mar-18
668167,Alternative Creative ,01-Mar-18
113167,Alternative Creative ,01-Mar-18
515118,Alternative Creative ,01-Mar-18
920248,Alternative Creative ,01-Mar-18
368747,Alternative Creative ,01-Mar-18
767860,Alternative Creative ,01-Mar-18
301327,Alternative Creative ,01-Mar-18
583403,Alternative Creative ,01-Mar-18
286415,Alternative Creative ,01-Mar-18
231322,Alternative Creative ,01-Mar-18
162000,Alternative Creative ,01-Mar-18
489449,Alternative Creative ,01-Mar-18
653751,Alternative Creative ,01-Mar-18
170152,Alternative Creative ,01-Mar-18
821390,Alternative Creative ,01-Mar-18
858754,Alternative Creative ,01-Mar-18
862389,Alternative Creative ,01-Mar-18
113292,Alternative Creative ,01-Mar-18
978673,Alternative Creative ,01-Mar-18
416634,Alternative Creative ,01-Mar-18
817304,Alternative Creative ,01-Mar-18
168550,Alternative Creative ,01-Mar-18
173476,Alternative Creative ,01-Mar-18
795259,Alternative Creative ,01-Mar-18
758701,Alternative Creative ,01-Mar-18
830336,Alternative Creative ,01-Mar-18
548845,Alternative Creative ,01-Mar-18
341080,Alternative Creative ,01-Mar-18
324888,Alternative Creative ,01-Mar-18
348811,Alternative Creative ,01-Mar-18
899006,Alternative Creative ,01-Mar-18
839804,Alternative Creative ,01-Mar-18
617383,Alternative Creative ,01-Mar-18
380816,Alternative Creative ,01-Mar-18
232256,Alternative Creative ,01-Mar-18
852019,Alternative Creative ,01-Mar-18
276702,Alternative Creative ,01-Mar-18
734247,Alternative Creative ,01-Mar-18
463257,Alternative Creative ,01-Mar-18
14841,Alternative Creative ,01-Mar-18
184026,Alternative Creative ,01-Mar-18
20421,Alternative Creative ,01-Mar-18
375867,Alternative Creative ,01-Mar-18
657926,Alternative Creative ,01-Mar-18
207277,Alternative Creative ,01-Mar-18
263528,Alternative Creative ,01-Mar-18
948804,Alternative Creative ,01-Mar-18
532335,Alternative Creative ,01-Mar-18
628062,Alternative Creative ,01-Mar-18
199708,Alternative Creative ,01-Mar-18
922108,Alternative Creative ,01-Mar-18
409990,Alternative Creative ,01-Mar-18
856926,Alternative Creative ,01-Mar-18
37057,Alternative Creative ,01-Mar-18
542405,Alternative Creative ,01-Mar-18
583094,Alternative Creative ,01-Mar-18
997321,Alternative Creative ,01-Mar-18
374088,Alternative Creative ,01-Mar-18
793487,Alternative Creative ,01-Mar-18
197196,Alternative Creative ,01-Mar-18
149144,Alternative Creative ,01-Mar-18
197342,Alternative Creative ,01-Mar-18
344977,Alternative Creative ,01-Mar-18
800999,Alternative Creative ,01-Mar-18
872404,Alternative Creative ,01-Mar-18
157108,Alternative Creative ,01-Mar-18
845652,Alternative Creative ,01-Mar-18
66009,Alternative Creative ,01-Mar-18
21126,Alternative Creative ,01-Mar-18
601274,Alternative Creative ,01-Mar-18
624253,Alternative Creative ,01-Mar-18
988830,Alternative Creative ,01-Mar-18
501897,Alternative Creative ,01-Mar-18
373692,Alternative Creative ,01-Mar-18
351570,Alternative Creative ,01-Mar-18
704148,Alternative Creative ,01-Mar-18
801509,Alternative Creative ,01-Mar-18
824777,Alternative Creative ,01-Mar-18
709527,Alternative Creative ,01-Mar-18
665606,Alternative Creative ,01-Mar-18
762209,Alternative Creative ,01-Mar-18
103297,Alternative Creative ,01-Mar-18
697924,Alternative Creative ,01-Mar-18
424505,Alternative Creative ,01-Mar-18
993002,Alternative Creative ,01-Mar-18
949797,Alternative Creative ,01-Mar-18
55031,Alternative Creative ,01-Mar-18
6532,Alternative Creative ,01-Mar-18
677882,Alternative Creative ,01-Mar-18
900743,Alternative Creative ,01-Mar-18
236124,Alternative Creative ,01-Mar-18
144460,Alternative Creative ,01-Mar-18
627165,Alternative Creative ,01-Mar-18
541614,Alternative Creative ,01-Mar-18
557152,Alternative Creative ,01-Mar-18
685760,Alternative Creative ,01-Mar-18
961876,Alternative Creative ,01-Mar-18
697931,Alternative Creative ,01-Mar-18
744598,Alternative Creative ,01-Mar-18
330833,Alternative Creative ,01-Mar-18
829970,Alternative Creative ,01-Mar-18
943462,Alternative Creative ,01-Mar-18
919955,Alternative Creative ,01-Mar-18
762131,Alternative Creative ,01-Mar-18
477941,Alternative Creative ,01-Mar-18
758326,Alternative Creative ,01-Mar-18
816944,Alternative Creative ,01-Mar-18
106975,Alternative Creative ,01-Mar-18
282806,Alternative Creative ,01-Mar-18
470463,Alternative Creative ,01-Mar-18
300148,Alternative Creative ,01-Mar-18
457272,Alternative Creative ,01-Mar-18
767166,Alternative Creative ,01-Mar-18
593222,Alternative Creative ,01-Mar-18
515244,Alternative Creative ,01-Mar-18
409177,Alternative Creative ,01-Mar-18
764979,Alternative Creative ,01-Mar-18
884161,Alternative Creative ,01-Mar-18
757819,Alternative Creative ,01-Mar-18
302863,Alternative Creative ,01-Mar-18
995262,Alternative Creative ,01-Mar-18
840001,Alternative Creative ,01-Mar-18
772406,Alternative Creative ,01-Mar-18
304493,Alternative Creative ,01-Mar-18
354242,Alternative Creative ,01-Mar-18
979977,Alternative Creative ,01-Mar-18
681712,Alternative Creative ,01-Mar-18
348077,Alternative Creative ,01-Mar-18
661968,Alternative Creative ,01-Mar-18
420108,Alternative Creative ,01-Mar-18
403436,Alternative Creative ,01-Mar-18
730536,Alternative Creative ,01-Mar-18
828838,Alternative Creative ,01-Mar-18
866628,Alternative Creative ,01-Mar-18
5474,Alternative Creative ,01-Mar-18
795092,Alternative Creative ,01-Mar-18
624497,Alternative Creative ,01-Mar-18
922240,Alternative Creative ,01-Mar-18
504366,Alternative Creative ,01-Mar-18
70388,Alternative Creative ,01-Mar-18
481715,Alternative Creative ,01-Mar-18
8214,Alternative Creative ,01-Mar-18
21721,Alternative Creative ,01-Mar-18
426450,Alternative Creative ,01-Mar-18
411810,Alternative Creative ,01-Mar-18
756135,Alternative Creative ,01-Mar-18
510140,Alternative Creative ,01-Mar-18
268456,Alternative Creative ,01-Mar-18
639517,Alternative Creative ,01-Mar-18
562913,Alternative Creative ,01-Mar-18
924305,Alternative Creative ,01-Mar-18
206117,Alternative Creative ,01-Mar-18
529895,Alternative Creative ,01-Mar-18
572459,Alternative Creative ,01-Mar-18
496672,Alternative Creative ,01-Mar-18
82231,Alternative Creative ,01-Mar-18
559379,Alternative Creative ,01-Mar-18
693153,Alternative Creative ,01-Mar-18
216321,Alternative Creative ,01-Mar-18
223817,Alternative Creative ,01-Mar-18
491545,Alternative Creative ,01-Mar-18
225195,Alternative Creative ,01-Mar-18
993767,Alternative Creative ,01-Mar-18
483738,Alternative Creative ,01-Mar-18
331788,Alternative Creative ,01-Mar-18
681468,Alternative Creative ,01-Mar-18
13767,Alternative Creative ,01-Mar-18
653294,Alternative Creative ,01-Mar-18
17727,Alternative Creative ,01-Mar-18
907269,Alternative Creative ,01-Mar-18
583632,Alternative Creative ,01-Mar-18
74292,Alternative Creative ,01-Mar-18
693694,Alternative Creative ,01-Mar-18
70367,Alternative Creative ,01-Mar-18
214615,Alternative Creative ,01-Mar-18
760577,Alternative Creative ,01-Mar-18
414802,Alternative Creative ,01-Mar-18
293983,Alternative Creative ,01-Mar-18
555639,Alternative Creative ,01-Mar-18
973596,Alternative Creative ,01-Mar-18
964811,Alternative Creative ,01-Mar-18
342416,Alternative Creative ,01-Mar-18
960334,Alternative Creative ,01-Mar-18
730446,Alternative Creative ,01-Mar-18
457378,Alternative Creative ,01-Mar-18
202986,Alternative Creative ,01-Mar-18
293793,Alternative Creative ,01-Mar-18
90573,Alternative Creative ,01-Mar-18
599000,Alternative Creative ,01-Mar-18
635309,Alternative Creative ,01-Mar-18
575592,Alternative Creative ,01-Mar-18
975718,Alternative Creative ,01-Mar-18
538008,Alternative Creative ,01-Mar-18
837935,Alternative Creative ,01-Mar-18
967001,Alternative Creative ,01-Mar-18
155820,Alternative Creative ,01-Mar-18
503414,Alternative Creative ,01-Mar-18
482304,Alternative Creative ,01-Mar-18
892013,Alternative Creative ,01-Mar-18
96628,Alternative Creative ,01-Mar-18
343706,Alternative Creative ,01-Mar-18
951031,Alternative Creative ,01-Mar-18
749654,Alternative Creative ,01-Mar-18
608529,Alternative Creative ,01-Mar-18
